店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
333,10,0,20,10,0,0,0,0,20,0,0,10,40,0,0,0,10,0,0,10,0
334,14,6,30,0,0,0,0,0,0,0,6,0,11,11,9,0,0,0,8,16,0
335,0,5,0,0,0,0,3,0,0,0,2,0,5,0,0,0,0,0,5,0,0
336,10,20,10,80,0,0,0,0,0,14,3,5,20,15,40,0,0,0,15,3,10
337,0,5,0,20,0,0,0,0,8,8,0,0,0,0,30,0,0,0,0,0,0
338,0,10,10,60,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0
339,3,4,0,1,7,0,4,0,4,2,0,3,6,0,0,0,3,0,0,3,0
340,10,0,20,10,0,10,0,10,0,0,10,10,10,0,20,0,0,0,0,10,0
341,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,2,0,1
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
343,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
344,20,40,0,60,0,0,0,0,10,10,10,15,40,0,40,40,0,0,0,20,0
345,1,3,2,0,6,2,0,0,0,0,0,0,0,2,7,3,3,0,6,0,0
346,0,0,3,2,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,3,0
347,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,0,0,5,0,0
348,2,0,0,0,3,0,0,2,3,0,2,0,1,0,3,5,0,2,0,0,0
349,10,28,10,60,10,10,0,10,0,0,10,0,36,14,40,35,10,0,0,4,8
350,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0
351,1,1,0,10,0,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,1
352,0,0,10,10,10,10,0,0,0,20,20,10,20,10,20,0,10,15,20,30,20
353,3,0,2,0,0,3,0,0,4,1,0,2,2,5,2,0,2,0,2,1,0
354,0,5,0,0,0,5,0,10,0,0,0,0,2,0,5,0,0,5,5,0,0
355,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
357,2,0,2,10,0,0,0,0,0,4,0,5,0,0,3,10,6,0,0,0,3
358,10,40,100,100,0,0,0,0,0,0,20,5,40,60,0,100,0,0,0,0,0
359,10,10,0,10,0,0,0,10,0,0,0,0,20,0,0,0,0,10,0,0,0
360,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0
361,40,20,152,110,0,0,20,20,0,0,20,40,80,80,50,80,0,10,40,50,20
362,0,10,30,0,0,20,0,10,10,0,10,10,20,20,10,20,10,0,10,10,10
363,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,10,0,0,0,0
364,10,0,0,0,0,5,0,0,0,0,3,5,5,10,0,0,10,0,0,5,5
365,0,0,10,0,0,0,0,0,0,6,6,0,15,10,40,0,0,0,0,0,0
366,0,0,5,30,0,0,0,0,0,0,0,8,10,20,0,0,0,0,0,0,6
367,10,0,5,10,10,5,5,5,0,0,0,4,10,10,10,0,10,10,0,0,15
368,0,0,3,1,3,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0
369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
371,0,0,10,0,0,0,0,0,0,0,0,0,3,5,5,2,0,0,5,0,0
372,5,10,0,10,13,0,0,0,0,0,0,0,0,5,0,5,0,2,8,0,0
373,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10
375,0,0,10,25,0,0,0,0,0,0,0,0,10,10,5,0,5,10,10,0,0
376,6,0,5,0,0,0,0,3,0,3,0,3,0,0,3,0,0,3,0,2,4
377,5,5,0,10,0,0,10,0,0,0,0,5,10,0,0,0,0,0,0,0,0
378,0,0,0,10,0,0,0,0,0,10,0,0,8,3,0,0,0,0,0,0,0
379,0,0,0,15,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0
381,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0
382,5,0,12,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4
383,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0
384,0,0,8,5,0,0,0,0,0,13,0,0,6,0,12,0,0,0,0,4,0
385,0,10,0,10,0,0,0,4,6,0,5,8,8,0,13,0,0,10,5,0,7
387,7,0,0,0,0,4,0,4,0,4,0,0,2,9,0,1,2,4,0,7,0
388,3,0,0,2,0,1,0,3,2,2,0,0,2,0,1,4,0,0,0,0,4
389,10,3,0,0,12,0,0,0,0,10,0,0,10,0,10,0,0,0,5,0,0
390,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0
391,0,5,0,10,0,0,4,0,0,0,0,0,10,0,10,5,0,0,6,0,0
392,3,2,0,7,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,9,0,5,2,0,4,0,0,0,9,0,0,0,0,0,0,2,0
394,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
395,5,11,0,0,2,0,11,10,0,2,0,2,9,0,0,0,6,4,4,0,3
396,0,10,18,5,0,0,0,0,5,10,0,0,15,10,15,0,0,0,0,0,0
397,3,0,10,4,0,0,0,0,0,0,5,0,10,0,0,0,0,3,0,0,5
398,3,0,9,5,0,8,0,8,3,2,0,1,5,0,9,0,3,0,0,4,2
399,0,0,7,15,0,0,0,0,0,2,5,0,0,7,3,2,0,0,2,4,4
400,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,0,0,0,0,0,0
401,20,30,20,40,30,30,10,40,40,20,10,20,70,30,50,30,30,20,10,40,20
402,10,10,10,180,0,0,0,0,10,0,0,15,80,3,0,23,0,0,30,15,16
404,3,0,0,5,0,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0
405,0,0,4,10,0,0,4,0,4,2,2,5,5,3,10,0,0,0,6,1,0
406,0,30,80,40,0,0,0,0,0,0,10,5,50,65,70,30,0,0,0,0,0
407,0,9,0,17,0,7,3,5,6,3,0,3,13,10,13,5,0,5,0,2,2
408,5,0,1,4,0,3,2,0,9,0,6,1,1,5,9,7,0,4,4,7,0
409,0,0,8,15,0,0,0,10,0,0,0,2,10,0,0,0,8,0,0,0,10
410,0,0,10,0,0,8,0,3,2,0,0,0,10,7,0,0,4,0,0,4,7
411,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
412,0,10,230,0,0,0,0,0,0,30,20,20,40,110,0,90,0,0,0,0,0
413,0,0,0,8,0,0,0,0,0,0,0,0,8,0,38,0,0,0,0,0,0
414,0,0,8,0,0,5,5,10,0,0,2,0,10,5,7,5,5,0,10,0,5
415,20,50,20,50,0,40,20,20,30,40,20,10,50,40,50,0,0,20,60,0,20
416,0,0,60,690,-290,0,0,0,0,0,0,45,30,40,40,200,0,0,0,10,80
417,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0
418,40,30,190,0,20,0,10,10,10,20,20,20,120,60,0,20,0,20,30,10,30
419,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
420,0,0,1,0,2,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,2
421,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,15,0,10,5,0,10,5,0,7,10,0,15,0,20,0,20,0,0,0,10
423,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
424,1,0,0,10,0,0,0,0,0,1,0,1,1,1,2,4,0,3,0,6,2
425,3,10,11,15,0,0,0,0,0,0,2,15,10,14,10,0,0,0,5,5,2
426,0,0,0,50,0,0,0,0,0,0,0,4,28,0,60,0,0,0,0,0,0
427,15,0,10,10,0,0,10,0,0,0,10,0,10,0,20,0,0,0,0,0,0
428,0,40,0,60,30,0,0,0,0,0,0,0,40,0,0,0,0,20,0,20,0
429,0,200,0,200,0,0,0,0,0,0,30,0,100,200,100,0,0,0,0,0,0
430,0,20,15,78,0,0,10,10,0,10,20,10,30,23,35,0,0,0,10,18,0
431,0,0,0,140,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
432,5,4,8,18,0,0,0,0,0,0,0,0,0,10,5,0,0,7,0,0,0
433,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0
435,10,0,20,10,0,0,0,20,0,0,0,0,10,0,30,0,0,10,0,0,10
436,0,5,0,5,0,0,0,5,0,0,2,0,5,0,5,0,0,0,0,0,0
437,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
438,0,5,10,0,0,10,0,10,0,0,5,0,5,5,10,0,0,5,0,0,10
440,1,2,2,20,2,0,0,2,10,1,3,5,8,5,13,0,2,7,0,0,1
441,3,0,0,0,6,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0
442,7,0,20,0,0,20,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0
443,0,0,0,10,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
444,0,5,0,20,0,0,0,0,10,0,0,20,10,10,10,0,0,0,0,0,0
445,10,0,6,12,0,0,0,10,0,0,0,20,0,0,0,10,20,0,11,0,0
446,0,0,0,5,0,0,2,0,0,0,0,0,5,0,0,0,0,4,0,0,0
447,2,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
448,0,0,5,5,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0
450,0,0,6,0,10,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4
451,3,3,0,2,0,10,0,2,0,0,0,5,3,2,4,0,2,10,0,0,0
452,4,0,5,10,0,6,0,0,6,0,7,3,7,0,5,0,7,0,5,0,5
456,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,20,0,20,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
460,0,10,0,10,13,0,5,0,5,10,0,5,10,10,20,0,5,0,0,5,10
462,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,4
463,10,0,20,50,0,0,0,0,0,0,0,0,10,10,30,0,0,0,0,0,10
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,10,0,0,3
466,0,5,5,8,0,0,0,0,0,0,7,0,2,0,10,0,0,0,0,0,0
467,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
468,0,12,0,0,6,2,0,10,0,5,0,3,0,10,15,0,0,0,0,8,0
469,0,0,0,0,0,0,4,0,0,0,0,0,4,0,10,0,0,0,0,0,0
470,10,10,25,5,0,0,0,0,10,0,0,0,0,20,5,0,0,0,0,10,0
471,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,5,0,0,0,5,0,0,5,0,0,10,7,0,0,0,0,4,0
474,2,0,5,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
475,3,0,10,35,0,0,0,0,0,4,0,0,10,10,10,0,0,0,6,0,6
476,4,0,0,0,0,0,0,0,0,4,0,3,0,3,4,1,0,0,4,0,0
477,0,0,0,10,0,0,0,0,0,3,1,0,5,0,15,0,0,0,0,0,0
478,8,0,20,0,13,3,8,7,0,0,5,4,5,4,8,0,13,0,14,0,7
479,5,50,50,0,0,0,0,0,0,5,3,3,5,5,20,0,0,6,3,0,4
480,0,0,0,15,0,0,0,0,10,0,0,0,8,0,8,0,0,0,6,0,0
481,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0
482,40,27,46,33,10,19,14,13,14,12,24,26,24,24,24,17,18,18,17,13,13
483,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,10,0,10,0,0,0
484,0,30,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,10,0,0
485,0,2,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
486,0,0,10,0,5,15,0,0,10,0,0,0,15,5,5,5,5,5,0,20,0
487,0,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,2,3,0
489,0,0,10,20,0,0,0,0,0,10,0,0,18,20,0,0,0,0,10,0,0
490,0,0,0,0,0,0,0,12,0,0,0,0,3,0,2,0,0,0,0,0,0
491,0,10,0,50,0,0,0,10,5,5,5,8,15,25,0,2,10,15,-1,5,10
492,0,0,0,0,0,0,0,10,0,10,0,0,0,23,0,0,10,0,0,0,10
493,0,0,0,0,0,0,0,10,0,0,0,0,0,15,45,5,0,0,20,0,0
494,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
497,0,10,0,6,0,0,0,0,0,2,0,0,10,0,0,0,0,2,0,0,0
498,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3
501,0,0,0,0,0,5,0,0,0,0,0,2,0,7,1,0,2,0,0,0,0
502,0,5,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,7,14,11,22,8,0,0,0,0,0,0,0
504,10,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,4,2,3,8,3,11,3,5,0,7,2,4,5,5,3,4,0,3,1,3,5
506,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0
507,1,0,10,8,9,1,4,4,6,3,4,3,5,12,2,7,3,4,3,7,0
508,20,90,95,210,0,10,30,0,30,30,60,10,140,40,40,130,20,30,70,40,30
509,0,0,5,15,0,0,0,0,0,0,0,2,7,0,0,0,0,5,0,0,0
510,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
513,10,5,0,20,0,0,0,10,0,0,0,0,0,10,5,0,0,0,10,0,0
514,0,0,0,0,2,0,0,0,0,10,0,0,0,5,0,0,10,0,0,0,0
515,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,5,5,0,0
516,0,6,0,10,0,0,0,0,0,0,0,5,0,15,0,10,0,0,0,0,0
517,3,3,6,0,4,3,0,0,6,0,0,0,2,3,0,0,0,3,0,0,0
518,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
519,20,0,10,30,0,0,15,0,10,0,15,20,20,20,0,20,10,10,10,20,0
520,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,14,14,21,47,0,0,18,15,0,26,10,3,45,8,26,29,15,5,23,9,23
522,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,0,3,0,0
523,0,10,0,17,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0
524,4,0,8,20,0,0,0,4,0,0,2,2,10,0,9,0,4,8,4,0,4
525,0,6,0,15,0,0,0,0,0,4,9,0,3,4,6,3,0,0,5,2,3
526,0,2,0,0,1,0,0,27,0,0,0,2,2,2,0,2,0,0,0,0,0
527,0,0,0,6,0,0,0,0,0,2,0,0,5,2,0,0,2,1,5,0,4
528,0,10,20,20,0,0,0,0,0,0,0,5,10,10,10,0,0,0,0,10,0
529,0,7,0,9,0,0,0,0,7,3,0,2,12,10,0,0,0,0,0,10,0
530,3,5,14,42,0,0,0,0,0,2,4,1,10,20,0,0,10,0,3,1,6
531,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
532,7,0,10,30,0,0,0,0,0,0,0,0,0,10,15,0,0,10,5,5,3
533,10,0,0,15,10,0,5,10,10,10,5,10,25,15,5,10,0,15,15,10,15
534,61,73,89,474,0,0,0,40,110,36,68,82,106,117,173,139,0,67,89,66,105
535,0,9,6,9,21,7,5,20,10,0,12,8,26,8,13,28,0,5,8,20,14
536,2,2,0,2,0,5,5,0,0,0,0,6,0,3,7,0,2,0,3,0,0
537,0,0,0,14,0,12,0,18,0,10,0,0,0,0,3,5,0,5,0,0,14
538,0,1,0,4,6,0,0,0,0,4,0,0,0,4,0,0,0,5,0,2,0
539,0,0,0,0,0,20,0,0,0,0,0,0,10,15,0,0,0,20,0,0,0
540,0,20,40,30,0,0,0,20,30,100,50,25,100,120,40,120,0,110,0,10,0
541,0,6,0,0,5,0,0,0,6,4,1,0,4,0,3,0,3,0,0,1,0
542,10,0,15,0,10,10,10,0,20,0,0,0,10,0,20,0,0,0,10,0,0
543,0,30,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0
544,0,0,0,0,0,2,10,0,5,0,5,10,8,0,10,40,2,0,0,0,3
545,0,5,0,10,0,0,10,0,5,5,0,0,5,15,5,0,0,0,5,5,5
546,4,6,7,9,5,0,5,3,3,3,3,2,5,12,15,0,4,12,0,2,0
547,0,0,5,0,4,0,2,4,3,0,0,3,0,8,0,5,2,5,4,0,0
548,0,10,0,50,0,0,0,0,0,0,0,0,10,20,10,0,30,0,10,20,0
549,0,0,10,0,0,0,10,0,0,0,10,10,0,0,0,10,0,0,10,10,0
550,20,0,0,10,10,0,0,0,20,0,15,0,0,10,15,0,0,0,0,0,0
551,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
552,0,5,0,10,0,0,0,0,20,0,0,2,0,5,10,0,0,0,0,0,0
553,10,0,10,10,5,10,10,15,0,0,5,15,15,10,25,0,15,0,10,0,5
554,3,0,5,10,4,6,0,0,5,0,5,5,0,0,10,0,0,3,6,2,5
555,10,0,20,0,0,10,0,0,0,0,0,0,20,0,0,20,0,0,0,10,0
556,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,10
557,5,0,0,0,0,0,10,0,0,5,0,0,0,5,0,0,0,5,3,0,0
558,5,0,3,9,0,0,9,0,0,5,0,4,8,5,3,0,0,0,0,0,0
559,5,0,15,41,0,20,10,5,0,0,0,0,0,2,30,0,10,0,0,0,0
560,3,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,1,2
561,0,10,5,0,0,5,10,0,5,0,0,0,6,0,0,0,10,0,0,0,2
563,4,6,8,10,1,0,9,6,0,2,0,1,9,2,0,1,2,2,2,1,3
564,0,10,5,0,15,0,0,10,0,0,0,0,5,0,15,0,0,10,10,0,0
565,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0
566,0,20,120,130,0,0,0,0,0,0,0,0,0,20,40,20,0,0,0,0,0
568,5,0,5,0,3,4,4,0,2,2,1,3,0,0,3,0,2,3,3,3,0
569,12,0,0,11,0,0,0,1,1,1,0,4,6,4,1,3,0,4,4,2,1
570,0,0,0,10,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0
571,0,0,3,0,1,3,2,2,0,1,2,0,1,0,2,0,3,1,2,0,2
572,3,0,7,0,4,0,0,0,3,0,0,2,4,8,0,3,0,0,0,0,0
573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0
574,0,0,10,0,0,10,0,0,0,20,0,0,30,0,10,10,0,30,0,30,0
575,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
576,0,5,5,6,0,0,0,0,0,3,2,1,16,5,4,0,0,1,10,0,0
577,0,20,0,10,0,0,0,0,8,0,0,0,25,0,15,0,0,5,8,0,0
578,5,0,0,4,0,3,5,5,0,5,0,0,0,0,5,0,2,0,0,0,2
580,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
582,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,3,0
583,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0
584,0,0,15,20,0,5,0,2,0,0,0,0,8,13,0,0,0,0,6,0,6
586,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
588,0,15,0,25,0,0,2,2,5,0,5,20,5,5,15,10,0,5,10,0,0
589,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,7,0,0,3,0,3
590,0,5,0,4,1,0,2,6,0,0,7,0,0,0,0,0,5,0,5,0,5
591,0,0,0,3,0,3,2,0,0,1,0,0,0,2,2,1,0,0,0,0,2
592,0,0,1,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
593,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0
594,0,0,5,0,0,0,0,0,10,0,10,0,5,0,12,0,0,0,0,0,4
595,0,0,4,8,0,10,0,0,4,0,0,27,10,13,2,0,0,0,0,0,0
596,0,0,10,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0
597,2,0,2,10,0,0,0,0,0,1,0,3,0,4,2,1,0,0,0,2,0
598,0,10,0,0,0,0,10,0,0,0,0,0,0,20,-10,0,0,0,0,0,0
599,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
600,1,4,9,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,0,0,0
601,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
602,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
603,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,10,0,0,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0
605,0,0,0,0,0,2,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
607,8,3,3,15,0,0,7,7,0,5,8,5,13,8,10,0,11,0,5,7,5
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
610,0,0,15,0,15,0,0,10,0,0,0,0,15,0,2,0,5,0,5,6,0
611,2,2,4,0,0,5,0,0,9,0,3,0,2,2,0,0,0,0,0,0,0
612,0,2,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
613,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
614,0,10,8,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,5,2
615,7,0,0,10,0,8,6,0,0,0,10,5,0,0,0,0,6,0,7,0,8
616,5,0,10,10,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,9,0
617,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
618,5,0,12,20,0,5,0,8,2,0,0,0,30,0,20,0,0,0,0,5,0
619,0,0,6,10,0,10,0,0,5,5,0,5,5,5,10,0,0,0,0,5,5
620,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0
622,0,0,3,10,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,0,2
623,3,7,5,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
624,1,2,2,2,0,0,2,0,0,0,0,0,3,3,0,0,0,2,0,0,0
625,10,10,30,50,0,0,0,0,20,20,10,0,30,10,80,20,0,0,0,0,20
628,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
629,6,3,7,4,0,3,5,3,5,2,0,0,0,2,4,3,2,3,3,0,4
630,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
632,3,0,0,4,0,0,0,0,0,0,1,0,2,0,2,2,0,0,2,0,0
633,0,3,9,12,2,12,0,0,5,4,83,155,140,5,222,102,9,0,6,55,3
634,0,3,15,0,0,0,5,0,0,0,0,0,6,9,5,0,0,10,0,4,5
635,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
636,0,10,7,15,0,20,0,20,30,0,6,8,10,5,8,5,3,0,5,5,6
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
640,0,8,0,15,0,0,0,0,10,0,10,0,0,10,0,10,0,0,0,10,0
641,13,0,0,0,0,0,0,15,0,0,0,0,10,10,0,0,0,0,10,0,0
642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
643,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,3,0
644,0,2,0,3,0,4,0,2,0,0,1,1,0,0,1,0,0,3,3,2,0
645,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
646,20,0,0,40,0,0,0,20,0,10,0,10,10,10,0,0,10,10,0,10,0
647,10,0,10,5,0,10,0,10,0,2,7,0,5,10,10,0,0,5,15,0,0
649,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,3,0,3
650,5,0,4,7,0,7,2,0,3,0,0,0,5,4,0,0,6,0,6,0,7
651,4,2,6,0,0,3,0,2,1,2,0,1,3,0,0,0,2,3,3,2,4
652,1,10,0,5,0,0,0,3,5,3,3,0,3,2,9,0,0,0,0,2,0
653,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0
654,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
655,0,20,0,0,0,0,10,0,0,0,10,10,10,0,20,10,0,0,10,0,10
657,0,10,0,25,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
658,7,15,0,7,0,8,0,7,6,8,4,5,4,11,10,0,0,6,4,6,0
659,20,0,0,10,0,10,0,10,0,10,0,0,12,0,10,0,0,10,10,0,0
660,3,10,0,15,0,0,0,0,0,0,7,0,9,0,5,0,0,0,0,5,2
661,0,0,0,20,0,0,0,0,0,10,0,0,0,10,10,0,0,10,0,0,20
662,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0
663,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0
664,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
666,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3
667,9,0,0,11,0,0,0,0,0,2,0,0,8,0,0,0,10,0,0,0,0
668,0,20,10,40,0,0,0,0,10,20,0,0,10,20,0,0,0,0,0,0,30
669,0,0,10,10,0,0,15,0,0,0,0,0,10,0,10,0,0,5,10,0,0
670,0,0,0,40,0,0,0,0,0,0,7,14,21,19,50,40,0,0,0,0,0
672,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
673,0,0,10,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,10,20,10,75,0,0,0,0,0,5,0,0,8,5,20,0,20,15,20,10,20
677,3,3,0,10,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0
678,0,0,12,4,0,0,2,0,0,0,0,8,15,0,0,3,0,0,0,0,0
