店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
162,2,0,3,20,0,0,0,0,0,2,5,5,0,2,5,0,0,0,1,1,5
163,10,0,20,0,0,7,0,15,0,10,0,10,0,10,0,10,10,5,10,0,0
164,1,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,4,2,2,0,0
165,8,11,16,11,0,3,0,5,18,0,15,4,35,0,18,0,2,4,0,6,7
166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
167,10,60,0,100,0,0,0,0,0,10,15,10,20,30,30,0,0,17,20,0,10
168,20,20,0,40,0,0,0,0,0,20,20,0,40,0,0,0,20,0,20,0,0
169,15,0,0,10,0,20,10,0,0,0,0,0,20,0,30,0,0,0,0,0,0
170,10,15,20,80,0,0,0,0,0,20,0,0,10,50,35,0,0,0,0,20,0
171,0,0,0,4,0,0,4,0,0,0,0,0,0,12,0,0,3,0,3,0,0
172,15,0,5,40,0,0,0,0,0,0,0,0,20,10,15,20,15,40,30,0,10
173,20,30,40,20,40,50,20,20,30,20,20,20,30,30,30,20,30,20,20,30,20
174,0,0,0,10,0,20,0,0,0,0,15,4,5,160,5,0,0,0,0,0,20
175,0,0,0,14,0,0,0,2,0,2,3,0,1,3,0,1,0,0,0,6,0
176,0,0,0,18,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0
177,6,0,20,5,0,0,0,0,10,12,0,0,15,0,20,0,0,0,0,10,0
178,10,20,10,30,20,20,30,10,20,10,10,10,30,20,40,30,0,20,0,20,20
179,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,10,0,0,5,0,10,0,0,0,5,0,0,5,8,0,0,5,10,0,2,0
181,0,15,0,35,0,20,30,10,10,10,0,0,20,20,20,20,0,10,20,15,20
182,10,10,10,20,15,0,5,16,5,0,20,10,10,10,30,0,0,10,0,10,0
183,0,0,4,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3
