店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
285,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0
289,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
292,20,20,0,20,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
297,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
299,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
304,0,0,0,30,5,240,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
316,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
321,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
322,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
323,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,5,4,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
333,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
334,0,2,0,7,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
336,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
338,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,21
339,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
340,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
346,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0
348,0,0,3,5,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
351,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0
352,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
357,0,0,0,0,5,8,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0
361,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0
362,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
368,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
378,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,2,0,15,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0
393,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
398,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
401,0,0,0,10,7,10,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0
402,0,0,0,0,5,0,8,0,5,0,0,0,0,0,0,0,0,0,0,5,0
404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
406,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,10
408,0,0,0,0,3,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
412,20,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0
413,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
414,5,0,5,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
415,0,0,0,0,10,10,25,0,0,0,0,0,0,0,0,0,0,0,20,0,0
416,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
417,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
419,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
422,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
425,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,2,3,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
428,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
429,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
430,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,2
431,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
435,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0
437,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
440,3,0,0,2,4,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
442,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
445,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
451,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
460,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
463,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0
465,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
470,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
473,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
479,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
481,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,5,0,0,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6
484,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10
486,0,10,0,0,10,10,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0
489,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
492,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
498,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
499,0,0,70,0,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5
505,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0
507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508,10,0,8,10,10,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,14
511,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
521,7,0,0,4,3,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1
523,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
530,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
532,0,0,0,2,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,23,2,43,25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,7,6
535,0,0,7,6,0,12,15,10,10,0,0,0,0,0,0,0,0,0,15,0,0
537,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
542,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
