店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
532,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,2,0,0,6,0,11,22,0,0,0,0,0,0,0,0,0,0,7,7
535,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
542,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0
546,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
554,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
558,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,2,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10
566,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4
567,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-5,0
586,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
588,0,10,0,0,5,0,3,20,0,0,0,0,0,0,0,0,0,0,0,5,10
592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
600,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
617,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0,0,7,0,8,5,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0
624,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
629,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
631,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,20,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
644,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
645,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,5,15,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0
652,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
664,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
669,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
673,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
676,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
691,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
692,0,3,0,3,6,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,5
696,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5
697,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
